Date,hash-rate,market-price
2014-06-01T00:00:00,79597.02104263773,575.2471428571426
2014-06-05T00:00:00,87244.86914654785,622.9514285714284
2014-06-09T00:00:00,89257.84566792287,653.3299999999997
2014-06-13T00:00:00,88915.5363535424,649.5771428571423
2014-06-17T00:00:00,101104.89626679789,607.6999999999995
2014-06-21T00:00:00,110407.81276347012,593.4099999999995
2014-06-25T00:00:00,118931.46261857284,597.5142857142852
2014-06-29T00:00:00,122373.20912521957,584.2928571428566
2014-07-03T00:00:00,120899.20990801525,600.761428571428
2014-07-07T00:00:00,118958.00693112356,633.0328571428565
2014-07-11T00:00:00,128393.43117566056,629.6457142857138
2014-07-15T00:00:00,131165.1145060147,626.9542857142853
2014-07-19T00:00:00,134448.47987745813,627.0142857142853
2014-07-23T00:00:00,138994.89818217,625.4799999999996
2014-07-27T00:00:00,131153.4132534286,618.0742857142853
2014-07-31T00:00:00,138928.45083802432,598.9014285714283
2014-08-04T00:00:00,144765.1707426543,585.6942857142852
2014-08-08T00:00:00,139842.09048761913,586.3414285714282
2014-08-12T00:00:00,156186.90539780844,586.7899999999996
2014-08-16T00:00:00,168831.86476869663,566.6899999999996
2014-08-20T00:00:00,169112.0836313833,517.2699999999995
2014-08-24T00:00:00,185549.64738442973,506.0899999999995
2014-08-28T00:00:00,188128.00704139346,510.628571428571
2014-09-01T00:00:00,198965.26397267077,507.4542857142853
2014-09-05T00:00:00,210825.0290594278,488.5957142857138
2014-09-09T00:00:00,214846.2222011833,479.32714285714235
2014-09-13T00:00:00,213482.7375634606,476.9571428571424
2014-09-17T00:00:00,230941.5696626661,475.07714285714235
2014-09-21T00:00:00,253354.50222640412,451.51857142857097
2014-09-25T00:00:00,246999.45618393578,418.2814285714281
2014-09-29T00:00:00,237192.74211888437,411.4428571428566
2014-10-03T00:00:00,246393.12246525107,391.231428571428
2014-10-07T00:00:00,262638.82284757507,362.15714285714233
2014-10-11T00:00:00,262629.4035253776,341.9299999999995
2014-10-15T00:00:00,252228.7959340776,364.3285714285709
2014-10-19T00:00:00,258760.30211622673,385.5799999999995
2014-10-23T00:00:00,257517.45724535154,387.0885714285709
2014-10-27T00:00:00,261871.36335582822,371.9357142857138
2014-10-31T00:00:00,271139.4412963538,351.4299999999995
2014-11-04T00:00:00,289794.6526202308,339.1399999999996
2014-11-08T00:00:00,290597.8056613779,333.138571428571
2014-11-12T00:00:00,293337.63023170776,348.5271428571424
2014-11-16T00:00:00,285462.79452078935,383.9114285714281
2014-11-20T00:00:00,289233.9732779993,395.7057142857138
2014-11-24T00:00:00,284409.69737578573,370.35285714285664
2014-11-28T00:00:00,280465.55231544265,363.49714285714236
2014-12-02T00:00:00,288192.66447107226,373.73857142857105
2014-12-06T00:00:00,288718.2953545132,375.7714285714282
2014-12-10T00:00:00,277260.33042566705,373.48999999999967
2014-12-14T00:00:00,285532.2921508868,359.40571428571394
2014-12-18T00:00:00,277008.94014638255,348.1914285714283
2014-12-22T00:00:00,271171.9834029166,331.3299999999998
2014-12-26T00:00:00,286091.70867250056,324.99714285714265
2014-12-30T00:00:00,314392.6514500937,325.12285714285696
2015-01-03T00:00:00,318714.7260085566,317.65999999999985
2015-01-07T00:00:00,327861.4195736144,297.975714285714
2015-01-11T00:00:00,307947.301659372,283.3071428571426
2015-01-15T00:00:00,297101.57323095674,272.5657142857141
2015-01-19T00:00:00,310389.73111570545,221.2585714285712
2015-01-23T00:00:00,311326.52104865026,211.62857142857118
2015-01-27T00:00:00,282598.2964383434,231.7385714285712
2015-01-31T00:00:00,298941.4036976771,249.64142857142835
2015-02-04T00:00:00,314787.2043903605,235.26857142857122
2015-02-08T00:00:00,324459.4369274946,225.39714285714263
2015-02-12T00:00:00,325949.8248362465,222.79571428571404
2015-02-16T00:00:00,323906.8389355815,228.64999999999972
2015-02-20T00:00:00,338744.67658662656,238.305714285714
2015-02-24T00:00:00,340597.5356517282,240.82714285714255
2015-02-28T00:00:00,334246.61958743137,240.0814285714283
2015-03-04T00:00:00,347109.3574442462,250.43285714285685
2015-03-08T00:00:00,339484.22351758165,268.7714285714282
2015-03-12T00:00:00,339864.72686120734,277.73999999999967
2015-03-16T00:00:00,337478.8310799632,287.2428571428568
2015-03-20T00:00:00,329395.50578463485,282.80999999999966
2015-03-24T00:00:00,335457.99975613115,268.85428571428537
2015-03-28T00:00:00,361125.72885981074,256.73428571428536
2015-04-01T00:00:00,357972.4294895153,247.45428571428536
2015-04-05T00:00:00,343706.6144125466,248.71428571428538
2015-04-09T00:00:00,345894.12911241356,253.90571428571397
2015-04-13T00:00:00,338851.94912259013,247.13714285714255
2015-04-17T00:00:00,342363.3682844822,230.52142857142823
2015-04-21T00:00:00,346928.21319494204,222.56428571428538
2015-04-25T00:00:00,342085.4534769901,228.33857142857104
2015-04-29T00:00:00,337766.75216919265,229.9142857142853
2015-05-03T00:00:00,338104.8570262188,227.2257142857139
2015-05-07T00:00:00,336176.2561197099,234.27428571428533
2015-05-11T00:00:00,335969.6569151445,237.88142857142822
2015-05-15T00:00:00,342398.0793536015,239.95999999999964
2015-05-19T00:00:00,362216.00834418734,237.8499999999996
2015-05-23T00:00:00,349359.2739288314,234.7357142857139
2015-05-27T00:00:00,338632.8548296611,236.02999999999966
2015-05-31T00:00:00,338979.4595940725,236.57857142857105
2015-06-04T00:00:00,338914.824430182,230.97428571428534
2015-06-08T00:00:00,351645.17658567725,225.01142857142824
2015-06-12T00:00:00,367020.12412603444,225.6071428571425
2015-06-16T00:00:00,363990.3086082206,229.50571428571394
2015-06-20T00:00:00,362174.7751636253,239.26571428571393
2015-06-24T00:00:00,354300.40170549497,246.37285714285676
2015-06-28T00:00:00,352888.84632021416,243.45571428571392
2015-07-02T00:00:00,354835.580269439,249.07428571428537
2015-07-06T00:00:00,360299.10635788826,256.5657142857139
2015-07-10T00:00:00,376086.3116023916,263.8771428571425
2015-07-14T00:00:00,362611.5953885363,280.1114285714281
2015-07-18T00:00:00,361355.7505934119,290.05857142857104
2015-07-22T00:00:00,370334.19420020294,280.2871428571425
2015-07-26T00:00:00,379982.6239220452,278.7914285714282
2015-07-30T00:00:00,388594.54303437157,287.5728571428568
2015-08-03T00:00:00,387216.52581849584,289.22571428571393
2015-08-07T00:00:00,377563.95662263676,283.29857142857105
2015-08-11T00:00:00,379704.4428539934,275.8271428571424
2015-08-15T00:00:00,389964.5367690211,267.72142857142813
2015-08-19T00:00:00,365264.28779900644,263.30285714285674
2015-08-23T00:00:00,394649.99450108706,241.62285714285673
2015-08-27T00:00:00,400765.3139901032,226.7542857142853
2015-08-31T00:00:00,407263.8701419768,224.64714285714243
2015-09-04T00:00:00,413813.9986116207,228.87571428571385
2015-09-08T00:00:00,417963.619213385,231.62714285714242
2015-09-12T00:00:00,431987.7009136632,238.35142857142813
2015-09-16T00:00:00,437245.97817197547,236.52857142857098
2015-09-20T00:00:00,420468.6954100101,230.99999999999955
2015-09-24T00:00:00,410138.50502978667,230.01714285714243
2015-09-28T00:00:00,440329.60604035377,231.35428571428528
2015-10-02T00:00:00,456272.3595624715,235.4099999999996
2015-10-06T00:00:00,453468.788130199,237.9342857142853
2015-10-10T00:00:00,434022.4246954131,241.23999999999953
2015-10-14T00:00:00,422362.1207483723,245.22428571428526
2015-10-18T00:00:00,442884.8037179,251.20999999999955
2015-10-22T00:00:00,445335.41744571005,262.09285714285664
2015-10-26T00:00:00,450956.1557241511,271.28999999999957
2015-10-30T00:00:00,451963.84968615585,286.4728571428567
2015-11-03T00:00:00,466643.81661473034,309.39714285714246
2015-11-07T00:00:00,466409.8110023018,360.60285714285675
2015-11-11T00:00:00,457125.8242430142,387.278571428571
2015-11-15T00:00:00,490312.2186328014,351.6842857142853
2015-11-19T00:00:00,508302.0889758474,329.21999999999974
2015-11-23T00:00:00,527474.4768765004,327.66999999999973
2015-11-27T00:00:00,555465.6815085089,324.30428571428547
2015-12-01T00:00:00,552589.1237620645,344.8214285714283
2015-12-05T00:00:00,558786.3849631345,363.685714285714
2015-12-09T00:00:00,575412.9787260932,373.7185714285711
2015-12-13T00:00:00,664613.9391155678,409.3185714285711
2015-12-17T00:00:00,687573.3765520828,437.12285714285684
2015-12-21T00:00:00,695865.7111467419,453.9928571428569
2015-12-25T00:00:00,709038.8147739202,448.5771428571426
2015-12-29T00:00:00,750557.2287533741,438.17142857142835
2016-01-02T00:00:00,781179.9336694662,429.76428571428556
2016-01-06T00:00:00,780952.3681237582,432.1157142857141
2016-01-10T00:00:00,812210.8065743857,438.6714285714283
2016-01-14T00:00:00,856438.8245841406,446.0628571428569
2016-01-18T00:00:00,807462.711338615,421.02999999999986
2016-01-22T00:00:00,809006.7386918638,392.08285714285694
2016-01-26T00:00:00,895139.7944530871,394.66428571428554
2016-01-30T00:00:00,959115.1401624888,389.5057142857142
2016-02-03T00:00:00,995618.1718108045,380.06714285714276
2016-02-07T00:00:00,1064663.6100956276,375.7185714285714
2016-02-11T00:00:00,1170902.949029092,376.54714285714283
2016-02-15T00:00:00,1210727.4042139906,378.52428571428567
2016-02-19T00:00:00,1134992.9765623978,396.66857142857134
2016-02-23T00:00:00,1122042.446767042,419.2542857142857
2016-02-27T00:00:00,1122716.5967920024,428.0614285714286
2016-03-02T00:00:00,1115750.413151101,428.10428571428577
2016-03-06T00:00:00,1176124.0047055834,426.4071428571429
2016-03-10T00:00:00,1182661.4746346704,411.47714285714295
2016-03-14T00:00:00,1185819.1146866248,412.72285714285726
2016-03-18T00:00:00,1177943.655670679,415.1700000000001
2016-03-22T00:00:00,1160553.647629226,413.52857142857147
2016-03-26T00:00:00,1184672.4907071462,412.9071428571429
2016-03-30T00:00:00,1244611.2774393533,418.61714285714294
2016-04-03T00:00:00,1220341.0579831232,417.93285714285724
2016-04-07T00:00:00,1215680.0495082433,417.69857142857154
2016-04-11T00:00:00,1292715.5687596935,419.69571428571436
2016-04-15T00:00:00,1319607.317131885,421.3328571428573
2016-04-19T00:00:00,1306369.8620389153,426.2728571428573
2016-04-23T00:00:00,1319633.2464804095,434.7900000000001
2016-04-27T00:00:00,1285373.537194018,450.1314285714287
2016-05-01T00:00:00,1242172.1568776157,456.1771428571431
2016-05-05T00:00:00,1358823.5809783698,449.64714285714314
2016-05-09T00:00:00,1404498.3231961315,451.6657142857145
2016-05-13T00:00:00,1397829.1545605804,455.7085714285716
2016-05-17T00:00:00,1370272.4615036019,455.43000000000023
2016-05-21T00:00:00,1364319.776956976,452.227142857143
2016-05-25T00:00:00,1490994.6073375845,444.18714285714293
2016-05-29T00:00:00,1487224.0091552027,448.5
2016-06-02T00:00:00,1375776.66173109,495.29428571428576
2016-06-06T00:00:00,1395592.3749658987,541.1128571428573
2016-06-10T00:00:00,1483291.6562820175,571.2185714285714
2016-06-14T00:00:00,1476356.5032597515,595.86
2016-06-18T00:00:00,1459155.2896971,671.482857142857
2016-06-22T00:00:00,1547118.4919093787,732.2928571428571
2016-06-26T00:00:00,1536803.6434820157,682.8142857142855
2016-06-30T00:00:00,1524610.3304640572,638.2171428571427
2016-07-04T00:00:00,1564770.7977055497,658.3099999999998
2016-07-08T00:00:00,1554081.0534019496,675.0999999999998
2016-07-12T00:00:00,1539692.5723924672,660.142857142857
2016-07-16T00:00:00,1512414.5543776373,654.9399999999998
2016-07-20T00:00:00,1500475.0643218402,664.862857142857
2016-07-24T00:00:00,1469011.5472056784,667.222857142857
2016-07-28T00:00:00,1376627.8532701624,657.7714285714286
2016-08-01T00:00:00,1434240.0321515142,655.4414285714287
2016-08-05T00:00:00,1551190.2975887558,612.7600000000002
2016-08-09T00:00:00,1590015.4337449714,576.0757142857145
2016-08-13T00:00:00,1491087.512258583,586.994285714286
2016-08-17T00:00:00,1552201.0202241542,580.6814285714288
2016-08-21T00:00:00,1576595.1540976488,572.1957142857146
2016-08-25T00:00:00,1676441.7329387732,576.3000000000003
2016-08-29T00:00:00,1569927.4791885212,577.427142857143
2016-09-02T00:00:00,1585634.69278992,573.1642857142859
2016-09-06T00:00:00,1628830.7598156298,580.0271428571431
2016-09-10T00:00:00,1599044.6342752099,603.5
2016-09-14T00:00:00,1715941.6494418245,614.89
2016-09-18T00:00:00,1767828.8105885356,609.3214285714284
2016-09-22T00:00:00,1690346.923926197,606.9014285714283
2016-09-26T00:00:00,1755585.7262027245,601.5771428571425
2016-09-30T00:00:00,1854675.1988884746,601.1414285714283
2016-10-04T00:00:00,1802146.5088548928,606.9985714285713
2016-10-08T00:00:00,1850112.3855164289,609.6471428571425
2016-10-12T00:00:00,1897250.873499276,611.6599999999996
2016-10-16T00:00:00,1789993.5200488386,626.8528571428567
2016-10-20T00:00:00,1729409.123985647,636.3857142857136
2016-10-24T00:00:00,1820178.174170574,635.6171428571423
2016-10-28T00:00:00,1878816.0790978454,647.2628571428565
2016-11-01T00:00:00,1903722.144951221,678.5928571428565
2016-11-05T00:00:00,1826276.4947781826,706.2228571428566
2016-11-09T00:00:00,1846883.2731277866,710.1128571428568
2016-11-13T00:00:00,2016117.2218417046,710.9999999999994
2016-11-17T00:00:00,2064937.9976172464,710.228571428571
2016-11-21T00:00:00,2030091.3388923637,727.5842857142854
2016-11-25T00:00:00,2009204.7391204464,741.4314285714283
2016-11-29T00:00:00,2119270.735785414,736.6185714285712
2016-12-03T00:00:00,2096331.047771838,735.2314285714282
2016-12-07T00:00:00,2136272.146722828,752.6328571428568
2016-12-11T00:00:00,2136244.0807198593,762.4842857142855
2016-12-15T00:00:00,2209556.5563213034,771.398571428571
2016-12-19T00:00:00,2165835.3510026517,778.0342857142854
2016-12-23T00:00:00,2262016.178870619,794.3799999999998
2016-12-27T00:00:00,2321484.958646186,855.0299999999999
2016-12-31T00:00:00,2388534.8363619717,924.4171428571427
2017-01-04T00:00:00,2479403.0382490805,972.902857142857
2017-01-08T00:00:00,2423001.695249785,1002.0299999999996
2017-01-12T00:00:00,2425095.33875336,945.4271428571425
2017-01-16T00:00:00,2641887.4804168753,848.8657142857139
2017-01-20T00:00:00,2732216.4828686495,842.0971428571427
2017-01-24T00:00:00,2914251.3752072384,895.0942857142854
2017-01-28T00:00:00,3053427.6840616013,907.3871428571427
2017-02-01T00:00:00,3033399.2388273524,908.6571428571427
2017-02-05T00:00:00,3102542.9915142865,960.3785714285713
2017-02-09T00:00:00,3030498.4575872305,1018.5271428571425
2017-02-13T00:00:00,3054992.9644181477,1019.1385714285713
2017-02-17T00:00:00,3150929.9368041903,1002.2371428571425
2017-02-21T00:00:00,3190296.409473513,1030.8785714285711
2017-02-25T00:00:00,3214698.9371839655,1098.2714285714285
2017-03-01T00:00:00,3433811.815083556,1163.9371428571428
2017-03-05T00:00:00,3361582.2139871162,1212.2099999999996
2017-03-09T00:00:00,3334927.1811595457,1259.4571428571423
2017-03-13T00:00:00,3419384.661996132,1201.8785714285711
2017-03-17T00:00:00,3455378.184753985,1206.5342857142855
2017-03-21T00:00:00,3546574.011183695,1137.3742857142854
2017-03-25T00:00:00,3668730.4760673465,1035.9528571428566
2017-03-29T00:00:00,3618057.4031934883,1009.0628571428567
2017-04-02T00:00:00,3525770.907736244,1021.8128571428567
2017-04-06T00:00:00,3732651.814395701,1085.5157142857136
2017-04-10T00:00:00,3789422.1841963967,1152.8157142857135
2017-04-14T00:00:00,3716265.8096377077,1202.201428571428
2017-04-18T00:00:00,3689030.6088938857,1191.0914285714282
2017-04-22T00:00:00,3809461.3800021405,1191.6799999999998
2017-04-26T00:00:00,3768777.8118661973,1230.5842857142854
2017-04-30T00:00:00,3828030.482047049,1278.4814285714285
2017-05-04T00:00:00,3881003.7613992137,1353.6085714285712
2017-05-08T00:00:00,3973673.383209128,1472.0328571428565
2017-05-12T00:00:00,4087103.120458678,1616.3771428571424
2017-05-16T00:00:00,4268826.866837841,1745.5085714285708
2017-05-20T00:00:00,4314627.130897485,1762.0785714285705
2017-05-24T00:00:00,4365471.603180534,1922.3871428571422
2017-05-28T00:00:00,4576075.581265672,2194.4299999999994
2017-06-01T00:00:00,4837084.425534403,2242.624285714285
2017-06-05T00:00:00,5016434.728100327,2344.357142857142
2017-06-09T00:00:00,5315464.142712018,2603.4542857142847
2017-06-13T00:00:00,5138325.294241457,2820.3128571428565
2017-06-17T00:00:00,4897315.665055648,2701.6428571428564
2017-06-21T00:00:00,5052025.489071213,2543.642857142856
2017-06-25T00:00:00,5150122.021218943,2649.8542857142847
2017-06-29T00:00:00,5038931.948140614,2586.3371428571418
2017-07-03T00:00:00,5333067.905316561,2498.288571428571
2017-07-07T00:00:00,5643284.511089206,2528.7299999999996
2017-07-11T00:00:00,5495513.890133706,2559.4385714285713
2017-07-15T00:00:00,5861899.508277555,2418.87
2017-07-19T00:00:00,5920137.727710934,2193.8342857142857
2017-07-23T00:00:00,6290353.420675983,2311.6414285714286
2017-07-27T00:00:00,6404619.6045211395,2667.987142857143
2017-07-31T00:00:00,6416568.82035091,2676.4328571428573
2017-08-04T00:00:00,6340973.960797036,2739.7728571428574
2017-08-08T00:00:00,6646415.866423098,2914.445714285715
2017-08-12T00:00:00,6600428.012143145,3265.775714285715
2017-08-16T00:00:00,6431739.376147588,3724.34
2017-08-20T00:00:00,6812005.312759782,4171.1728571428575
2017-08-24T00:00:00,6372732.59288018,4148.308571428572
2017-08-28T00:00:00,5293923.580283118,4184.971428571428
2017-09-01T00:00:00,6118103.511203514,4417.447142857143
2017-09-05T00:00:00,7234499.718917969,4626.301428571429
2017-09-09T00:00:00,7713587.645359667,4558.772857142857
2017-09-13T00:00:00,7745290.322226867,4383.661428571429
2017-09-17T00:00:00,7948423.993960397,3960.211428571429
2017-09-21T00:00:00,7714642.827621005,3735.4585714285718
2017-09-25T00:00:00,8039495.313184744,3792.5371428571425
2017-09-29T00:00:00,8125688.732721812,3809.5900000000006
2017-10-03T00:00:00,8241514.825746937,4161.472857142858
2017-10-07T00:00:00,8093774.808395992,4307.995714285715
2017-10-11T00:00:00,8611583.305468943,4432.427142857143
2017-10-15T00:00:00,8555715.75853819,4927.0885714285705
2017-10-19T00:00:00,9245168.605723055,5538.677142857142
2017-10-23T00:00:00,10037300.022069383,5759.822857142857
2017-10-27T00:00:00,10670559.234200781,5831.777142857143
2017-10-31T00:00:00,9904229.24221839,5809.7928571428565
2017-11-04T00:00:00,9306199.07846492,6280.114285714285
2017-11-08T00:00:00,9677621.65809323,7017.818571428571
2017-11-12T00:00:00,9438552.350897446,7139.685714285713
2017-11-16T00:00:00,8361124.9175547445,6635.3442857142845
2017-11-20T00:00:00,10028527.453613034,7090.641428571427
2017-11-24T00:00:00,10571133.769943774,8000.485714285713
2017-11-28T00:00:00,10396548.537925262,8415.999999999998
2017-12-02T00:00:00,11077064.76923594,9366.305714285712
2017-12-06T00:00:00,11660571.635318296,10588.14714285714
2017-12-10T00:00:00,12675804.939481715,13132.014285714284
2017-12-14T00:00:00,13082739.115663085,15707.274285714284
2017-12-18T00:00:00,13817089.756870428,16880.955714285712
2017-12-22T00:00:00,13779353.804606985,17821.87714285714
2017-12-26T00:00:00,13155477.122510526,15660.784285714286
2017-12-30T00:00:00,13807265.170036314,14358.225714285714
2018-01-03T00:00:00,14859847.519579502,14215.892857142859
2018-01-07T00:00:00,15374680.497350203,14528.658571428572
2018-01-11T00:00:00,15592706.54868646,15696.077142857146
2018-01-15T00:00:00,16699532.96731619,14542.677142857146
2018-01-19T00:00:00,17518474.864028975,12979.917142857144
2018-01-23T00:00:00,18921900.076749504,11841.714285714284
2018-01-27T00:00:00,19787587.232494235,11415.615714285714
2018-01-31T00:00:00,20216478.37340072,11261.195714285714
2018-02-04T00:00:00,19890578.531373043,10371.048571428571
2018-02-08T00:00:00,22043211.735468682,8602.787142857142
2018-02-12T00:00:00,21200794.83270078,7988.5714285714275
2018-02-16T00:00:00,21822998.378448155,8636.884285714284
2018-02-20T00:00:00,22537502.534898754,9797.978571428568
2018-02-24T00:00:00,22619613.70976804,10630.167142857139
2018-02-28T00:00:00,23129455.071288913,10193.621428571425
2018-03-04T00:00:00,24090512.761231683,10361.987142857139
2018-03-08T00:00:00,24656663.69515837,11063.44714285714
2018-03-12T00:00:00,24840322.333639424,10138.875714285712
2018-03-16T00:00:00,24443064.121342275,9057.44714285714
2018-03-20T00:00:00,25073739.768088404,8451.328571428568
2018-03-24T00:00:00,24653093.04215949,8506.80714285714
2018-03-28T00:00:00,25105502.58619999,8657.182857142856
2018-04-01T00:00:00,24933378.67032987,7834.205714285713
2018-04-05T00:00:00,26526747.478073098,7165.834285714283
2018-04-09T00:00:00,27451982.744913302,6923.068571428569
2018-04-13T00:00:00,27551717.468782194,6850.034285714283
2018-04-17T00:00:00,28081059.67228455,7543.969999999997
2018-04-21T00:00:00,29391435.649626076,8102.508571428568
2018-04-25T00:00:00,30154849.562603377,8563.402857142853
2018-04-29T00:00:00,27778760.672412448,9063.929999999995
2018-05-03T00:00:00,29007915.362040572,9165.099999999993
2018-05-07T00:00:00,29705021.855992816,9460.155714285707
2018-05-11T00:00:00,29676459.334977467,9540.722857142851
2018-05-15T00:00:00,29771418.722719762,8919.129999999994
2018-05-19T00:00:00,30898997.443865974,8443.072857142852
2018-05-23T00:00:00,31340411.693064038,8325.222857142851
2018-05-27T00:00:00,32780259.376856085,7957.211428571422
2018-05-31T00:00:00,34072425.972664125,7399.451428571423
2018-06-04T00:00:00,34255939.93661024,7419.975714285708
2018-06-08T00:00:00,36623986.38944037,7589.739999999995
2018-06-12T00:00:00,35787978.208581574,7475.852857142852
2018-06-16T00:00:00,35226598.158250876,6892.049999999995
2018-06-20T00:00:00,38429675.250137284,6504.061428571424
2018-06-24T00:00:00,39784321.86544569,6561.471428571424
2018-06-28T00:00:00,38798076.90988413,6316.3571428571395
2018-07-02T00:00:00,36778846.14133995,6165.488571428567
2018-07-06T00:00:00,35940839.56543448,6374.817142857138
2018-07-10T00:00:00,37975716.11703958,6633.464285714281
2018-07-14T00:00:00,38775605.824620165,6540.8014285714235
2018-07-18T00:00:00,36509848.57509012,6360.251428571422
2018-07-22T00:00:00,38873815.39954954,6975.908571428567
2018-07-26T00:00:00,42145481.84301064,7589.837142857136
2018-07-30T00:00:00,43186317.48986679,8007.082857142851
2018-08-03T00:00:00,43330461.804432616,8010.491428571421
2018-08-07T00:00:00,45756461.595135145,7501.242857142851
2018-08-11T00:00:00,46474707.06800876,6846.251428571422
2018-08-15T00:00:00,47856434.09623907,6351.505714285709
2018-08-19T00:00:00,48640417.27294009,6306.361428571422
2018-08-23T00:00:00,48685790.79651558,6396.709999999994
2018-08-27T00:00:00,49000382.03378043,6504.545714285709
2018-08-31T00:00:00,51603523.670061335,6810.737142857137
2018-09-04T00:00:00,49684097.09108747,7072.309999999993
2018-09-08T00:00:00,47988724.25098981,7046.975714285708
2018-09-12T00:00:00,50356537.709924355,6526.7399999999925
2018-09-16T00:00:00,51192470.87111106,6329.704285714279
2018-09-20T00:00:00,49447839.43928157,6415.557142857136
2018-09-24T00:00:00,52079819.00403919,6493.412857142851
2018-09-28T00:00:00,53232311.492059335,6593.144285714277
2018-10-02T00:00:00,54756137.20270987,6570.5585714285635
2018-10-06T00:00:00,53076537.694388136,6570.2971428571345
2018-10-10T00:00:00,50256807.6983317,6571.0985714285625
2018-10-14T00:00:00,52041213.86551923,6495.227142857135
2018-10-18T00:00:00,51935331.436494775,6397.505714285706
2018-10-22T00:00:00,51884979.84490446,6507.77142857142
2018-10-26T00:00:00,50090631.11163218,6491.914285714279
2018-10-30T00:00:00,49427516.85048022,6472.221428571422
2018-11-03T00:00:00,52846858.85966794,6385.675714285709
2018-11-07T00:00:00,51832813.4970715,6379.56428571428
2018-11-11T00:00:00,46121912.99635215,6441.4428571428525
2018-11-15T00:00:00,46938230.04053535,6414.169999999994
2018-11-19T00:00:00,45715818.24939446,5961.721428571423
2018-11-23T00:00:00,41998858.13251291,5199.605714285709
2018-11-27T00:00:00,40869704.50288792,4356.459999999994
2018-12-01T00:00:00,39499506.31724198,4054.689999999994
2018-12-05T00:00:00,37101457.81240009,4085.7414285714226
2018-12-09T00:00:00,36223720.32571753,3833.6357142857078
2018-12-13T00:00:00,35005336.7349416,3511.138571428565
2018-12-17T00:00:00,36488953.52668595,3391.267142857137
2018-12-21T00:00:00,38263941.14131169,3433.465714285709
2018-12-25T00:00:00,38725392.663230754,3866.7457142857093
2018-12-29T00:00:00,42065189.44231629,3901.5185714285667
2019-01-02T00:00:00,41167951.690835595,3800.764285714281
2019-01-06T00:00:00,42762992.71688324,3834.3157142857094
2019-01-10T00:00:00,43172095.940355115,3938.2471428571375
2019-01-14T00:00:00,42014988.00849717,3868.9099999999953
2019-01-18T00:00:00,39460857.63369904,3625.2128571428516
2019-01-22T00:00:00,40531401.694054715,3634.4528571428514
2019-01-26T00:00:00,42453509.403257295,3594.1014285714227
2019-01-30T00:00:00,42667170.64818568,3556.738571428566
2019-02-03T00:00:00,42249870.142456785,3484.4457142857086
2019-02-07T00:00:00,43481139.78688107,3467.438571428566
2019-02-11T00:00:00,44881391.034194775,3500.232857142851
2019-02-15T00:00:00,43191347.207880564,3611.8428571428517
2019-02-19T00:00:00,43605270.288050056,3625.027142857138
2019-02-23T00:00:00,44380092.46493542,3809.6971428571374
2019-02-27T00:00:00,42855236.49209063,3942.412857142852
2019-03-03T00:00:00,44232555.430380516,3872.028571428566
2019-03-07T00:00:00,43291490.9583342,3823.8828571428508
2019-03-11T00:00:00,42083550.08222072,3858.2857142857088
2019-03-15T00:00:00,42890747.09303628,3898.982857142852
2019-03-19T00:00:00,45511523.434795454,3926.278571428566
2019-03-23T00:00:00,47795719.21324636,4003.4271428571374
2019-03-27T00:00:00,45849305.9800876,4002.6899999999946
2019-03-31T00:00:00,45880050.97829993,4013.0128571428513
2019-04-04T00:00:00,45573956.52319909,4209.348571428566
2019-04-08T00:00:00,45905140.88635676,4728.987142857138
2019-04-12T00:00:00,46415319.08793086,5133.945714285709
2019-04-16T00:00:00,44945849.057631634,5154.242857142853
2019-04-20T00:00:00,44764249.667499766,5145.6414285714245
2019-04-24T00:00:00,44471034.3204465,5276.952857142854
2019-04-28T00:00:00,45391928.68054722,5344.155714285711
2019-05-02T00:00:00,48183714.41204215,5290.649999999996
2019-05-06T00:00:00,48827339.21153391,5425.254285714282
2019-05-10T00:00:00,46746356.701584525,5701.849999999996
2019-05-14T00:00:00,48023596.0147234,6299.825714285709
2019-05-18T00:00:00,50117786.52478069,7497.659999999994
2019-05-22T00:00:00,51222568.44080638,7844.792857142854
2019-05-26T00:00:00,52135937.52285272,7846.8228571428535
2019-05-30T00:00:00,53373868.45946839,8259.327142857137
2019-06-03T00:00:00,52847618.05786451,8611.201428571421
2019-06-07T00:00:00,52391955.68991896,8245.265714285708
2019-06-11T00:00:00,55994233.735333,7852.889999999993
2019-06-15T00:00:00,54082274.33669797,7988.448571428564
2019-06-19T00:00:00,53931003.70699913,8598.294285714277
2019-06-23T00:00:00,53722574.62708885,9323.507142857135
2019-06-27T00:00:00,57195336.552052476,10469.919999999995
2019-07-01T00:00:00,61165896.332180314,11704.072857142852
2019-07-05T00:00:00,63617010.316239394,11357.741428571422
2019-07-09T00:00:00,67335985.23286633,11170.511428571423
2019-07-13T00:00:00,65236285.66638231,11716.691428571421
2019-07-17T00:00:00,65398734.02913995,11470.439999999997
2019-07-21T00:00:00,64497570.3712581,10385.124285714282
2019-07-25T00:00:00,64609474.1220631,10338.402857142853
2019-07-29T00:00:00,69400228.24262597,9960.758571428567
2019-08-02T00:00:00,71436400.26888417,9700.42428571428
2019-08-06T00:00:00,71750336.91595867,10272.38285714285
2019-08-10T00:00:00,74566507.44960836,11362.17714285714
2019-08-14T00:00:00,73463402.5902995,11644.979999999996
2019-08-18T00:00:00,72825207.00795133,10824.57285714285
2019-08-22T00:00:00,72283871.8608038,10412.644285714281
